Order_ID,Order_Date,Product_ID,Product_Name,Category,Supplier_ID,Supplier_Name,Supplier_Country,Warehouse_ID,Customer_ID,Customer_Region,Customer_Segment,Quantity,Unit_Price,Total_Amount,Shipping_Mode,Shipping_Cost,Order_Status,Order_Date_Timestamp,Ship_Date,Expected_Delivery,Actual_Delivery,Lead_Time_Days,Actual_Lead_Time,Delay_Days,Inventory_Level,Reorder_Point,On_Time_Delivery,Year,Month,Quarter,Month_Name
ORD_004013,2022-02-20,PROD_046,Product_46,Electronics,SUP_007,Supplier_7,Germany,WH_006,CUST_0291,North,Individual,76,458.33,34833.08,Sea,5169.59,Delivered,2022-02-20,2022-02-22,2022-04-19,2022-04-19,56,58.0,0.0,1594,479,1.0,2022,2,1,February
ORD_004014,2023-10-17,PROD_002,Product_2,Sports,SUP_020,Supplier_20,USA,WH_001,CUST_0192,Central,Individual,83,198.85,16504.55,Sea,1832.87,Delivered,2023-10-17,2023-10-19,2023-11-27,2023-11-27,39,41.0,0.0,1615,244,1.0,2023,10,4,October
ORD_004015,2022-10-20,PROD_015,Product_15,Clothing,SUP_002,Supplier_2,Brazil,WH_006,CUST_0164,North,Individual,59,288.17,17002.030000000002,Road,2971.06,Delivered,2022-10-20,2022-10-24,2022-11-26,2022-12-05,33,46.0,9.0,1891,461,0.0,2022,10,4,October
ORD_004016,2023-04-29,PROD_042,Product_42,Food & Beverage,SUP_019,Supplier_19,Vietnam,WH_008,CUST_0077,North,Individual,20,397.19,7943.8,Road,8.08,Delivered,2023-04-29,2023-05-03,2023-05-14,2023-05-14,11,15.0,0.0,3100,291,1.0,2023,4,2,April
ORD_004017,2022-12-05,PROD_005,Product_5,Sports,SUP_020,Supplier_20,USA,WH_004,CUST_0174,North,SMB,29,128.1,3714.8999999999996,Road,1900.29,Delivered,2022-12-05,2022-12-08,2023-01-03,2023-01-03,26,29.0,0.0,1378,471,1.0,2022,12,4,December
ORD_004018,2023-12-21,PROD_043,Product_43,Sports,SUP_003,Supplier_3,USA,WH_008,CUST_0082,West,Individual,52,306.92,15959.84,Rail,890.34,In Transit,2023-12-21,2023-12-23,2024-01-31,,39,,,4930,122,,2023,12,4,December
ORD_004019,2022-06-19,PROD_029,Product_29,Electronics,SUP_020,Supplier_20,USA,WH_002,CUST_0146,Central,Individual,32,297.51,9520.32,Sea,2593.25,Delivered,2022-06-19,2022-06-21,2022-08-02,2022-08-08,42,50.0,6.0,4284,439,0.0,2022,6,2,June
ORD_004020,2023-01-01,PROD_030,Product_30,Food & Beverage,SUP_002,Supplier_2,Brazil,WH_002,CUST_0174,North,SMB,70,482.98,33808.6,Sea,2771.5,Delivered,2023-01-01,2023-01-03,2023-02-19,2023-02-23,47,53.0,4.0,3915,291,0.0,2023,1,1,January
ORD_004021,2023-10-11,PROD_023,Product_23,Home & Garden,SUP_006,Supplier_6,Germany,WH_008,CUST_0009,North,SMB,54,289.52,15634.079999999998,Air,10549.82,Delivered,2023-10-11,2023-10-12,2023-10-19,2023-10-22,7,11.0,3.0,1053,149,0.0,2023,10,4,October
ORD_004022,2023-11-07,PROD_019,Product_19,Clothing,SUP_001,Supplier_1,Germany,WH_007,CUST_0014,East,Enterprise,47,203.62,9570.14,Rail,4021.57,Delivered,2023-11-07,2023-11-11,2023-12-26,2023-12-26,45,49.0,0.0,234,415,1.0,2023,11,4,November
ORD_004023,2022-04-17,PROD_010,Product_10,Sports,SUP_017,Supplier_17,Vietnam,WH_006,CUST_0195,West,SMB,38,201.62,7661.56,Road,1724.27,Delivered,2022-04-17,2022-04-21,2022-05-08,2022-05-08,17,21.0,0.0,4320,342,1.0,2022,4,2,April
ORD_004024,2022-12-30,PROD_026,Product_26,Sports,SUP_017,Supplier_17,Vietnam,WH_001,CUST_0285,West,SMB,18,423.82,7628.76,Road,767.06,Delivered,2022-12-30,2022-12-31,2023-01-17,2023-01-17,17,18.0,0.0,4467,372,1.0,2022,12,4,December
ORD_004025,2022-10-07,PROD_049,Product_49,Electronics,SUP_001,Supplier_1,Germany,WH_006,CUST_0179,North,SMB,36,56.75,2043.0,Road,2121.89,Delivered,2022-10-07,2022-10-08,2022-11-19,2022-11-25,42,49.0,6.0,4013,285,0.0,2022,10,4,October
ORD_004026,2022-12-01,PROD_008,Product_8,Food & Beverage,SUP_002,Supplier_2,Brazil,WH_007,CUST_0177,North,Enterprise,93,418.27,38899.11,Sea,3932.25,Delivered,2022-12-01,2022-12-05,2023-01-20,2023-01-20,46,50.0,0.0,1180,495,1.0,2022,12,4,December
ORD_004027,2023-08-24,PROD_017,Product_17,Health & Beauty,SUP_005,Supplier_5,Germany,WH_001,CUST_0171,East,Individual,94,422.72,39735.68,Road,14903.32,Delivered,2023-08-24,2023-08-25,2023-09-18,2023-09-21,24,28.0,3.0,3458,370,0.0,2023,8,3,August
ORD_004028,2023-09-18,PROD_024,Product_24,Clothing,SUP_004,Supplier_4,USA,WH_006,CUST_0189,North,Individual,80,265.21,21216.8,Sea,992.99,Cancelled,2023-09-18,2023-09-21,2023-10-31,,40,,,4163,313,,2023,9,3,September
ORD_004029,2023-01-09,PROD_006,Product_6,Clothing,SUP_012,Supplier_12,Germany,WH_003,CUST_0008,North,SMB,93,344.8,32066.4,Sea,916.19,Delivered,2023-01-09,2023-01-12,2023-02-09,2023-02-09,28,31.0,0.0,3336,113,1.0,2023,1,1,January
ORD_004030,2022-11-04,PROD_039,Product_39,Home & Garden,SUP_003,Supplier_3,USA,WH_007,CUST_0295,North,Individual,99,16.9,1673.1,Air,27462.21,Delivered,2022-11-04,2022-11-06,2022-12-11,2022-12-11,35,37.0,0.0,4429,179,1.0,2022,11,4,November
ORD_004031,2022-10-18,PROD_031,Product_31,Food & Beverage,SUP_006,Supplier_6,Germany,WH_002,CUST_0180,East,SMB,7,307.45,2152.15,Sea,30.63,Delivered,2022-10-18,2022-10-19,2022-11-13,2022-11-13,25,26.0,0.0,1043,234,1.0,2022,10,4,October
ORD_004032,2022-05-18,PROD_019,Product_19,Clothing,SUP_001,Supplier_1,Germany,WH_002,CUST_0294,North,Individual,39,203.62,7941.18,Sea,1502.82,Delivered,2022-05-18,2022-05-22,2022-07-21,2022-07-21,60,64.0,0.0,1497,238,1.0,2022,5,2,May
ORD_004033,2023-11-10,PROD_017,Product_17,Health & Beauty,SUP_005,Supplier_5,Germany,WH_003,CUST_0049,Central,Individual,3,422.72,1268.16,Sea,364.58,Delivered,2023-11-10,2023-11-13,2023-12-22,2023-12-22,39,42.0,0.0,2708,121,1.0,2023,11,4,November
ORD_004034,2022-08-09,PROD_019,Product_19,Clothing,SUP_001,Supplier_1,Germany,WH_001,CUST_0240,East,Individual,43,203.62,8755.66,Road,4472.98,Delivered,2022-08-09,2022-08-13,2022-09-22,2022-09-29,40,51.0,7.0,4946,472,0.0,2022,8,3,August
ORD_004035,2023-06-15,PROD_016,Product_16,Home & Garden,SUP_002,Supplier_2,Brazil,WH_003,CUST_0277,South,Enterprise,36,25.34,912.24,Road,898.29,Delivered,2023-06-15,2023-06-18,2023-07-22,2023-07-22,34,37.0,0.0,4183,84,1.0,2023,6,2,June
ORD_004036,2023-12-03,PROD_008,Product_8,Food & Beverage,SUP_002,Supplier_2,Brazil,WH_001,CUST_0159,Central,SMB,65,418.27,27187.55,Road,5536.13,Processing,2023-12-03,2023-12-04,2024-01-07,,34,,,2140,207,,2023,12,4,December
ORD_004037,2022-11-19,PROD_024,Product_24,Clothing,SUP_004,Supplier_4,USA,WH_001,CUST_0215,South,SMB,94,265.21,24929.739999999998,Sea,1033.79,Cancelled,2022-11-19,2022-11-20,2022-12-30,,40,,,2076,491,,2022,11,4,November
ORD_004038,2022-06-28,PROD_006,Product_6,Clothing,SUP_012,Supplier_12,Germany,WH_006,CUST_0095,South,Individual,48,344.8,16550.4,Sea,1323.82,Delivered,2022-06-28,2022-07-01,2022-07-26,2022-07-26,25,28.0,0.0,126,340,1.0,2022,6,2,June
ORD_004039,2023-03-15,PROD_024,Product_24,Clothing,SUP_004,Supplier_4,USA,WH_007,CUST_0130,East,Enterprise,59,265.21,15647.39,Road,471.98,Delayed,2023-03-15,2023-03-19,2023-04-15,,27,,,2095,443,,2023,3,1,March
ORD_004040,2023-04-04,PROD_013,Product_13,Health & Beauty,SUP_017,Supplier_17,Vietnam,WH_004,CUST_0211,North,Individual,70,218.33,15283.1,Air,26104.75,Delayed,2023-04-04,2023-04-08,2023-04-20,,12,,,3315,419,,2023,4,2,April
ORD_004041,2022-09-09,PROD_003,Product_3,Food & Beverage,SUP_017,Supplier_17,Vietnam,WH_005,CUST_0111,Central,Individual,59,17.82,1051.38,Road,2724.9,Delayed,2022-09-09,2022-09-10,2022-09-25,,15,,,3346,424,,2022,9,3,September
ORD_004042,2023-07-25,PROD_013,Product_13,Health & Beauty,SUP_017,Supplier_17,Vietnam,WH_007,CUST_0265,Central,SMB,23,218.33,5021.59,Sea,1911.67,Cancelled,2023-07-25,2023-07-27,2023-08-26,,30,,,1819,485,,2023,7,3,July
ORD_004043,2022-06-23,PROD_019,Product_19,Clothing,SUP_001,Supplier_1,Germany,WH_006,CUST_0033,Central,SMB,30,203.62,6108.6,Rail,2449.25,Delayed,2022-06-23,2022-06-25,2022-08-11,,47,,,1737,230,,2022,6,2,June
ORD_004044,2022-03-10,PROD_032,Product_32,Clothing,SUP_011,Supplier_11,India,WH_003,CUST_0127,East,Individual,25,145.24,3631.0,Road,1780.05,Delivered,2022-03-10,2022-03-13,2022-04-22,2022-04-22,40,43.0,0.0,2414,361,1.0,2022,3,1,March
ORD_004045,2022-09-14,PROD_001,Product_1,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_005,CUST_0110,North,Individual,4,286.01,1144.04,Rail,462.58,Delivered,2022-09-14,2022-09-16,2022-11-09,2022-11-09,54,56.0,0.0,4642,432,1.0,2022,9,3,September
ORD_004046,2023-04-21,PROD_015,Product_15,Clothing,SUP_002,Supplier_2,Brazil,WH_006,CUST_0137,Central,SMB,4,288.17,1152.68,Rail,205.22,Delivered,2023-04-21,2023-04-22,2023-05-31,2023-05-31,39,40.0,0.0,4386,337,1.0,2023,4,2,April
ORD_004047,2022-04-18,PROD_050,Product_50,Home & Garden,SUP_008,Supplier_8,India,WH_006,CUST_0029,South,SMB,33,191.7,6326.099999999999,Sea,705.19,Delivered,2022-04-18,2022-04-21,2022-05-28,2022-05-28,37,40.0,0.0,4921,415,1.0,2022,4,2,April
ORD_004048,2023-05-31,PROD_018,Product_18,Health & Beauty,SUP_001,Supplier_1,Germany,WH_002,CUST_0005,South,SMB,98,230.38,22577.239999999998,Sea,3910.62,Delivered,2023-05-31,2023-06-01,2023-07-29,2023-07-29,58,59.0,0.0,1013,471,1.0,2023,5,2,May
ORD_004049,2022-08-30,PROD_025,Product_25,Health & Beauty,SUP_011,Supplier_11,India,WH_003,CUST_0018,West,SMB,61,480.97,29339.170000000002,Road,2898.37,Cancelled,2022-08-30,2022-08-31,2022-10-09,,39,,,285,401,,2022,8,3,August
ORD_004050,2022-12-01,PROD_011,Product_11,Home & Garden,SUP_005,Supplier_5,Germany,WH_002,CUST_0275,North,Individual,56,99.3,5560.8,Road,2758.13,Delivered,2022-12-01,2022-12-05,2022-12-29,2022-12-29,24,28.0,0.0,384,187,1.0,2022,12,4,December
ORD_004051,2022-02-11,PROD_020,Product_20,Home & Garden,SUP_019,Supplier_19,Vietnam,WH_004,CUST_0050,West,SMB,83,464.06,38516.98,Sea,6305.48,Delivered,2022-02-11,2022-02-12,2022-03-11,2022-03-11,27,28.0,0.0,2372,335,1.0,2022,2,1,February
ORD_004052,2023-02-21,PROD_006,Product_6,Clothing,SUP_012,Supplier_12,Germany,WH_005,CUST_0197,West,Individual,88,344.8,30342.4,Road,2781.59,Delivered,2023-02-21,2023-02-25,2023-03-08,2023-03-08,11,15.0,0.0,2601,182,1.0,2023,2,1,February
ORD_004053,2023-10-23,PROD_039,Product_39,Home & Garden,SUP_003,Supplier_3,USA,WH_007,CUST_0185,North,Individual,62,16.9,1047.8,Road,4301.44,Delivered,2023-10-23,2023-10-27,2023-12-01,2023-12-01,35,39.0,0.0,4982,71,1.0,2023,10,4,October
ORD_004054,2022-02-21,PROD_005,Product_5,Sports,SUP_020,Supplier_20,USA,WH_002,CUST_0112,Central,SMB,74,128.1,9479.4,Air,16989.54,Delivered,2022-02-21,2022-02-24,2022-03-17,2022-03-17,21,24.0,0.0,2886,385,1.0,2022,2,1,February
ORD_004055,2022-02-26,PROD_026,Product_26,Sports,SUP_017,Supplier_17,Vietnam,WH_005,CUST_0269,Central,Individual,99,423.82,41958.18,Sea,1758.52,Delivered,2022-02-26,2022-02-27,2022-04-01,2022-04-04,33,37.0,3.0,1068,219,0.0,2022,2,1,February
ORD_004056,2023-10-02,PROD_033,Product_33,Home & Garden,SUP_016,Supplier_16,India,WH_006,CUST_0013,South,SMB,39,155.17,6051.629999999999,Road,787.59,Delivered,2023-10-02,2023-10-03,2023-10-30,2023-11-04,27,33.0,5.0,2477,301,0.0,2023,10,4,October
ORD_004057,2022-10-26,PROD_036,Product_36,Health & Beauty,SUP_009,Supplier_9,Vietnam,WH_008,CUST_0156,South,Enterprise,90,217.47,19572.3,Road,1638.89,Delivered,2022-10-26,2022-10-28,2022-12-17,2022-12-17,50,52.0,0.0,2858,56,1.0,2022,10,4,October
ORD_004058,2023-06-16,PROD_050,Product_50,Home & Garden,SUP_008,Supplier_8,India,WH_004,CUST_0102,Central,Individual,69,191.7,13227.3,Road,2095.12,Delivered,2023-06-16,2023-06-20,2023-07-12,2023-07-19,22,33.0,7.0,503,211,0.0,2023,6,2,June
ORD_004059,2023-07-10,PROD_026,Product_26,Sports,SUP_017,Supplier_17,Vietnam,WH_007,CUST_0056,South,Individual,87,423.82,36872.34,Sea,2818.75,Delayed,2023-07-10,2023-07-12,2023-08-11,,30,,,1318,63,,2023,7,3,July
ORD_004060,2022-11-18,PROD_036,Product_36,Health & Beauty,SUP_009,Supplier_9,Vietnam,WH_005,CUST_0008,North,SMB,38,217.47,8263.86,Road,1062.06,Delivered,2022-11-18,2022-11-19,2023-01-04,2023-01-04,46,47.0,0.0,2939,335,1.0,2022,11,4,November
ORD_004061,2023-01-16,PROD_001,Product_1,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_004,CUST_0029,South,SMB,26,286.01,7436.26,Sea,1288.58,Delivered,2023-01-16,2023-01-19,2023-03-25,2023-03-25,65,68.0,0.0,763,295,1.0,2023,1,1,January
ORD_004062,2022-05-03,PROD_024,Product_24,Clothing,SUP_004,Supplier_4,USA,WH_003,CUST_0119,West,SMB,85,265.21,22542.85,Road,2045.72,Delivered,2022-05-03,2022-05-04,2022-05-30,2022-06-04,26,32.0,5.0,2042,408,0.0,2022,5,2,May
ORD_004063,2022-10-09,PROD_043,Product_43,Sports,SUP_003,Supplier_3,USA,WH_006,CUST_0105,West,Enterprise,7,306.92,2148.44,Sea,365.61,Delivered,2022-10-09,2022-10-11,2022-12-02,2022-12-02,52,54.0,0.0,3637,353,1.0,2022,10,4,October
ORD_004064,2022-11-23,PROD_033,Product_33,Home & Garden,SUP_016,Supplier_16,India,WH_006,CUST_0242,North,Individual,7,155.17,1086.1899999999998,Sea,137.7,Delayed,2022-11-23,2022-11-25,2023-01-09,,45,,,3072,498,,2022,11,4,November
ORD_004065,2023-11-10,PROD_024,Product_24,Clothing,SUP_004,Supplier_4,USA,WH_003,CUST_0293,North,Individual,93,265.21,24664.53,Rail,2921.54,Delivered,2023-11-10,2023-11-12,2023-12-10,2023-12-16,28,36.0,6.0,472,162,0.0,2023,11,4,November
ORD_004066,2023-03-11,PROD_033,Product_33,Home & Garden,SUP_016,Supplier_16,India,WH_007,CUST_0185,North,Individual,52,155.17,8068.839999999999,Road,1823.19,Delayed,2023-03-11,2023-03-12,2023-04-06,,25,,,1445,437,,2023,3,1,March
ORD_004067,2023-11-11,PROD_050,Product_50,Home & Garden,SUP_008,Supplier_8,India,WH_002,CUST_0044,West,Individual,40,191.7,7668.0,Sea,1463.11,Delayed,2023-11-11,2023-11-15,2023-12-25,,40,,,1959,87,,2023,11,4,November
ORD_004068,2022-10-01,PROD_039,Product_39,Home & Garden,SUP_003,Supplier_3,USA,WH_008,CUST_0267,North,Individual,54,16.9,912.5999999999999,Air,15962.39,Delivered,2022-10-01,2022-10-04,2022-11-05,2022-11-05,32,35.0,0.0,4666,245,1.0,2022,10,4,October
ORD_004069,2022-02-09,PROD_021,Product_21,Sports,SUP_002,Supplier_2,Brazil,WH_007,CUST_0299,East,SMB,51,366.36,18684.36,Sea,635.67,Delayed,2022-02-09,2022-02-12,2022-03-30,,46,,,2181,116,,2022,2,1,February
ORD_004070,2023-02-03,PROD_050,Product_50,Home & Garden,SUP_008,Supplier_8,India,WH_004,CUST_0080,Central,Individual,28,191.7,5367.599999999999,Rail,445.39,Delivered,2023-02-03,2023-02-07,2023-03-08,2023-03-08,29,33.0,0.0,4106,230,1.0,2023,2,1,February
ORD_004071,2022-05-15,PROD_001,Product_1,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_007,CUST_0154,South,Individual,53,286.01,15158.529999999999,Sea,1018.29,Cancelled,2022-05-15,2022-05-19,2022-07-22,,64,,,2634,414,,2022,5,2,May
ORD_004072,2022-08-10,PROD_050,Product_50,Home & Garden,SUP_008,Supplier_8,India,WH_003,CUST_0099,Central,SMB,13,191.7,2492.1,Sea,452.98,Delivered,2022-08-10,2022-08-12,2022-09-18,2022-09-25,37,46.0,7.0,785,393,0.0,2022,8,3,August
ORD_004073,2022-07-30,PROD_001,Product_1,Home & Garden,SUP_009,Supplier_9,Vietnam,WH_002,CUST_0058,North,Enterprise,11,286.01,3146.1099999999997,Road,929.79,Delivered,2022-07-30,2022-08-03,2022-09-19,2022-09-23,47,55.0,4.0,4165,105,0.0,2022,7,3,July
ORD_004074,2022-04-07,PROD_033,Product_33,Home & Garden,SUP_016,Supplier_16,India,WH_006,CUST_0083,South,Individual,88,155.17,13654.96,Sea,1870.15,Delivered,2022-04-07,2022-04-11,2022-05-26,2022-05-29,45,52.0,3.0,4324,243,0.0,2022,4,2,April
ORD_004075,2023-03-23,PROD_045,Product_45,Sports,SUP_020,Supplier_20,USA,WH_005,CUST_0179,North,SMB,86,329.03,28296.579999999998,Air,1395.45,Delivered,2023-03-23,2023-03-25,2023-04-15,2023-04-15,21,23.0,0.0,4094,499,1.0,2023,3,1,March
ORD_004076,2022-08-15,PROD_046,Product_46,Electronics,SUP_007,Supplier_7,Germany,WH_004,CUST_0025,West,Enterprise,60,458.33,27499.8,Sea,4210.32,Delivered,2022-08-15,2022-08-18,2022-10-16,2022-10-16,59,62.0,0.0,4443,354,1.0,2022,8,3,August
ORD_004077,2023-08-16,PROD_018,Product_18,Health & Beauty,SUP_001,Supplier_1,Germany,WH_007,CUST_0124,North,Enterprise,49,230.38,11288.619999999999,Rail,1448.38,Delayed,2023-08-16,2023-08-17,2023-10-03,,47,,,229,78,,2023,8,3,August
ORD_004078,2023-06-15,PROD_009,Product_9,Food & Beverage,SUP_003,Supplier_3,USA,WH_008,CUST_0073,South,Individual,52,94.95,4937.400000000001,Sea,3164.19,Delivered,2023-06-15,2023-06-19,2023-08-08,2023-08-08,50,54.0,0.0,2312,109,1.0,2023,6,2,June
ORD_004079,2022-03-18,PROD_021,Product_21,Sports,SUP_002,Supplier_2,Brazil,WH_008,CUST_0275,North,Individual,75,366.36,27477.0,Road,1117.31,Delivered,2022-03-18,2022-03-20,2022-04-23,2022-04-23,34,36.0,0.0,285,496,1.0,2022,3,1,March
ORD_004080,2022-10-19,PROD_023,Product_23,Home & Garden,SUP_006,Supplier_6,Germany,WH_001,CUST_0290,West,SMB,90,289.52,26056.8,Road,10787.85,Delivered,2022-10-19,2022-10-21,2022-10-31,2022-10-31,10,12.0,0.0,2133,230,1.0,2022,10,4,October
ORD_004081,2022-08-29,PROD_047,Product_47,Clothing,SUP_020,Supplier_20,USA,WH_003,CUST_0105,West,Enterprise,86,426.52,36680.72,Road,4948.57,Delivered,2022-08-29,2022-09-01,2022-09-27,2022-09-27,26,29.0,0.0,3614,300,1.0,2022,8,3,August
ORD_004082,2023-08-21,PROD_050,Product_50,Home & Garden,SUP_008,Supplier_8,India,WH_008,CUST_0020,North,Enterprise,19,191.7,3642.2999999999997,Sea,282.64,Delivered,2023-08-21,2023-08-24,2023-10-01,2023-10-06,38,46.0,5.0,3586,497,0.0,2023,8,3,August
ORD_004083,2022-04-21,PROD_009,Product_9,Food & Beverage,SUP_003,Supplier_3,USA,WH_007,CUST_0167,Central,Individual,89,94.95,8450.550000000001,Sea,7910.01,Delivered,2022-04-21,2022-04-25,2022-06-18,2022-06-18,54,58.0,0.0,1106,74,1.0,2022,4,2,April
ORD_004084,2023-04-29,PROD_035,Product_35,Health & Beauty,SUP_001,Supplier_1,Germany,WH_001,CUST_0081,East,Enterprise,93,17.66,1642.38,Sea,5096.49,Delivered,2023-04-29,2023-05-01,2023-06-27,2023-06-27,57,59.0,0.0,1190,160,1.0,2023,4,2,April
ORD_004085,2023-03-10,PROD_046,Product_46,Electronics,SUP_007,Supplier_7,Germany,WH_006,CUST_0171,East,Individual,8,458.33,3666.64,Sea,375.69,Delivered,2023-03-10,2023-03-12,2023-05-11,2023-05-11,60,62.0,0.0,3164,160,1.0,2023,3,1,March
ORD_004086,2023-12-30,PROD_026,Product_26,Sports,SUP_017,Supplier_17,Vietnam,WH_004,CUST_0167,Central,Individual,92,423.82,38991.44,Sea,4458.12,In Transit,2023-12-30,2024-01-03,2024-02-05,,33,,,2565,437,,2023,12,4,December
ORD_004087,2022-08-25,PROD_028,Product_28,Electronics,SUP_005,Supplier_5,Germany,WH_002,CUST_0056,South,Individual,18,274.45,4940.099999999999,Sea,957.48,Delivered,2022-08-25,2022-08-29,2022-10-09,2022-10-09,41,45.0,0.0,4064,56,1.0,2022,8,3,August
ORD_004088,2022-03-05,PROD_008,Product_8,Food & Beverage,SUP_002,Supplier_2,Brazil,WH_003,CUST_0089,Central,Individual,20,418.27,8365.4,Sea,1583.93,Delivered,2022-03-05,2022-03-08,2022-04-26,2022-05-01,49,57.0,5.0,870,156,0.0,2022,3,1,March
ORD_004089,2023-11-09,PROD_047,Product_47,Clothing,SUP_020,Supplier_20,USA,WH_001,CUST_0108,East,Individual,43,426.52,18340.36,Air,8607.49,Delivered,2023-11-09,2023-11-10,2023-12-02,2023-12-02,22,23.0,0.0,4176,184,1.0,2023,11,4,November
ORD_004090,2023-09-08,PROD_024,Product_24,Clothing,SUP_004,Supplier_4,USA,WH_005,CUST_0058,North,Enterprise,77,265.21,20421.17,Road,2969.36,Delivered,2023-09-08,2023-09-09,2023-10-06,2023-10-06,27,28.0,0.0,1321,427,1.0,2023,9,3,September
ORD_004091,2022-05-16,PROD_025,Product_25,Health & Beauty,SUP_011,Supplier_11,India,WH_003,CUST_0109,South,Individual,88,480.97,42325.36,Sea,9320.78,Delayed,2022-05-16,2022-05-20,2022-07-13,,54,,,2257,272,,2022,5,2,May
ORD_004092,2022-01-10,PROD_021,Product_21,Sports,SUP_002,Supplier_2,Brazil,WH_005,CUST_0211,North,Individual,50,366.36,18318.0,Sea,886.17,Delivered,2022-01-10,2022-01-12,2022-02-28,2022-02-28,47,49.0,0.0,896,447,1.0,2022,1,1,January
ORD_004093,2022-05-21,PROD_024,Product_24,Clothing,SUP_004,Supplier_4,USA,WH_008,CUST_0136,Central,Individual,78,265.21,20686.379999999997,Sea,1244.13,Delivered,2022-05-21,2022-05-24,2022-07-03,2022-07-09,40,49.0,6.0,3293,272,0.0,2022,5,2,May
ORD_004094,2022-08-15,PROD_035,Product_35,Health & Beauty,SUP_001,Supplier_1,Germany,WH_001,CUST_0180,East,SMB,27,17.66,476.82,Sea,1924.01,Delivered,2022-08-15,2022-08-16,2022-10-11,2022-10-11,56,57.0,0.0,4124,77,1.0,2022,8,3,August
ORD_004095,2023-05-02,PROD_009,Product_9,Food & Beverage,SUP_003,Supplier_3,USA,WH_005,CUST_0175,Central,SMB,89,94.95,8450.550000000001,Sea,2680.72,Delivered,2023-05-02,2023-05-06,2023-06-26,2023-06-26,51,55.0,0.0,2597,496,1.0,2023,5,2,May
ORD_004096,2023-01-13,PROD_003,Product_3,Food & Beverage,SUP_017,Supplier_17,Vietnam,WH_008,CUST_0005,South,SMB,1,17.82,17.82,Sea,48.01,Delivered,2023-01-13,2023-01-14,2023-02-14,2023-02-18,31,36.0,4.0,126,408,0.0,2023,1,1,January
ORD_004097,2023-04-23,PROD_021,Product_21,Sports,SUP_002,Supplier_2,Brazil,WH_004,CUST_0235,South,SMB,96,366.36,35170.56,Road,804.87,Delivered,2023-04-23,2023-04-25,2023-05-27,2023-06-05,32,43.0,9.0,1483,369,0.0,2023,4,2,April
ORD_004098,2022-12-10,PROD_018,Product_18,Health & Beauty,SUP_001,Supplier_1,Germany,WH_008,CUST_0246,Central,Individual,2,230.38,460.76,Road,97.01,Cancelled,2022-12-10,2022-12-14,2023-01-25,,42,,,1700,167,,2022,12,4,December
ORD_004099,2023-05-12,PROD_049,Product_49,Electronics,SUP_001,Supplier_1,Germany,WH_008,CUST_0153,West,Enterprise,33,56.75,1872.75,Sea,804.8,Delivered,2023-05-12,2023-05-13,2023-07-10,2023-07-10,58,59.0,0.0,4322,192,1.0,2023,5,2,May
ORD_004100,2023-05-19,PROD_009,Product_9,Food & Beverage,SUP_003,Supplier_3,USA,WH_002,CUST_0041,Central,Enterprise,25,94.95,2373.75,Road,748.09,Delivered,2023-05-19,2023-05-21,2023-06-26,2023-06-26,36,38.0,0.0,2179,305,1.0,2023,5,2,May
ORD_004101,2023-06-04,PROD_023,Product_23,Home & Garden,SUP_006,Supplier_6,Germany,WH_001,CUST_0090,North,SMB,2,289.52,579.04,Road,61.52,Cancelled,2023-06-04,2023-06-07,2023-06-18,,11,,,2492,97,,2023,6,2,June
ORD_004102,2023-12-13,PROD_004,Product_4,Sports,SUP_017,Supplier_17,Vietnam,WH_006,CUST_0206,West,Individual,41,123.14,5048.74,Rail,1737.52,In Transit,2023-12-13,2023-12-16,2024-01-04,,19,,,4861,126,,2023,12,4,December
ORD_004103,2023-01-28,PROD_005,Product_5,Sports,SUP_020,Supplier_20,USA,WH_004,CUST_0107,South,SMB,10,128.1,1281.0,Sea,486.4,Delivered,2023-01-28,2023-01-30,2023-03-11,2023-03-11,40,42.0,0.0,3346,205,1.0,2023,1,1,January
ORD_004104,2023-06-06,PROD_022,Product_22,Electronics,SUP_012,Supplier_12,Germany,WH_001,CUST_0069,North,Individual,90,170.0,15300.0,Road,11476.04,Delivered,2023-06-06,2023-06-09,2023-06-18,2023-06-22,9,16.0,4.0,921,155,0.0,2023,6,2,June
ORD_004105,2022-01-14,PROD_009,Product_9,Food & Beverage,SUP_003,Supplier_3,USA,WH_003,CUST_0130,East,Enterprise,69,94.95,6551.55,Sea,3097.44,Delivered,2022-01-14,2022-01-18,2022-03-09,2022-03-09,50,54.0,0.0,2243,258,1.0,2022,1,1,January
ORD_004106,2023-02-03,PROD_002,Product_2,Sports,SUP_020,Supplier_20,USA,WH_002,CUST_0206,West,Individual,94,198.85,18691.899999999998,Sea,6071.88,Delivered,2023-02-03,2023-02-07,2023-03-17,2023-03-17,38,42.0,0.0,2557,368,1.0,2023,2,1,February
ORD_004107,2023-10-10,PROD_027,Product_27,Home & Garden,SUP_006,Supplier_6,Germany,WH_008,CUST_0269,Central,Individual,7,376.19,2633.33,Road,1087.69,Delivered,2023-10-10,2023-10-12,2023-10-20,2023-10-20,8,10.0,0.0,4089,417,1.0,2023,10,4,October
